customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
9155.239699,0,4.852030263919617,3,93,0,3,6.69185028970033
14808.05624,41440,4.143134726391533,20,80,1,2,5.69910488510509
8901.678357,0,4.919980925828125,14,69,1,8,6.995641917818339
5734.598243,98132,4.276666119016055,10,61,0,3,3.9432703812265903
4177.696973,0,4.727387818712341,4,49,0,1,6.288973180377498
27776.28906,88220,5.442417710521793,28,63,0,2,5.0273513458217565
10364.34749,58327,4.867534450455582,31,5,0,3,5.852420697342599
7851.901368,25950,4.204692619390966,27,1,0,2,5.608363228571032
4772.943848,20993,4.897839799950911,35,90,0,1,6.460530236625741
14226.50485,65726,5.181783550292085,35,90,0,7,6.7459419828195335
4031.104947,0,4.1588830833596715,35,59,3,3,6.462185091183858
2794.907476,39783,4.290459441148391,28,43,0,1,5.848171377281505
4362.931238,58842,4.709530201312334,6,74,0,1,6.270988431858299
9624.524417,25629,4.8283137373023015,3,70,2,6,6.390576181243971
5015.009472,48567,4.875197323201151,12,15,0,1,6.437751649736401
6948.422239,0,5.2832037287379885,0,73,2,1,7.198978688740374
2896.918767,33746,4.31748811353631,1,6,1,1,5.875492370855561
21903.91364,22254,4.382026634673881,22,75,0,2,4.837823487945944
9028.821403,65974,4.736198448394496,3,43,0,3,5.46476768475014
5303.759534,0,4.343805421853684,18,63,0,3,5.98227522936087
4165.354461,17161,4.736198448394496,1,22,1,1,6.297845696992248
5123.768112,0,4.31748811353631,1,62,0,7,6.651311517994724
9492.342964,0,4.890349128221754,9,85,0,6,6.452994879149095
8204.863191,0,4.30406509320417,9,14,0,2,5.861925175752996
9877.295699,67752,4.882801922586371,4,40,4,9,5.132954095744054
4815.009736,25398,4.174387269895637,30,80,0,6,5.730748922886015
6277.011679,0,4.48863636973214,30,19,0,4,6.452994879149095
8260.639809,33321,4.663439094112067,6,2,0,3,6.22455842927536
2549.450038,0,4.3694478524670215,13,32,0,1,6.74129216020968
4502.679656,68798,4.74493212836325,19,69,0,1,4.542392790491317
3803.921781,20325,4.61512051684126,4,6,0,1,6.506223380653192
8635.4035,13129,4.770684624465665,15,93,0,6,6.55379326885121
5510.558964,0,4.30406509320417,24,57,0,4,6.266441247062209
3585.884123,49080,4.5217885770490405,14,68,0,1,3.2695309156471453
4889.25278,42536,4.1588830833596715,30,57,0,6,5.930466675798871
2756.941661,29926,4.31748811353631,25,34,0,1,6.0384284422819565
3289.547398,0,4.465908118654584,5,55,0,1,5.989564721080825
10937.1785,21450,4.9344739331306915,15,35,0,4,6.845362108267126
7375.567916,33345,4.189654742026425,32,52,0,2,5.8278269597928585
10110.77818,15752,4.51085950651685,27,37,0,2,5.829958431012102
5119.414293,40169,4.189654742026425,1,47,1,3,5.716431579682021
8533.832013,26049,4.736198448394496,10,15,1,9,6.429986126356282
2224.768,0,4.23410650459726,3,4,0,1,5.791182664937034
8042.803784,55411,4.61512051684126,24,53,0,4,5.562837747233175
2554.437138,12459,4.2626798770413155,4,41,0,1,5.820082930352362
18073.93999,64620,4.343805421853684,24,32,1,2,5.9020867359567655
2430.506586,83140,4.127134385045092,25,70,0,1,5.193855574694739
3167.658442,0,4.532599493153256,20,50,0,1,6.497378126512952
5465.603983,54422,4.23410650459726,9,8,0,5,4.33731494968978
10357.51422,68309,4.882801922586371,4,67,0,9,5.730046521814964
2537.813878,56621,4.189654742026425,27,36,2,1,4.442967065440949
2821.947219,38977,4.2626798770413155,27,22,0,1,4.94513578513554
7757.128146,0,4.718498871295094,32,13,0,3,6.410908001326381
4079.132667,0,4.74493212836325,12,43,0,1,6.449086165925261
5955.544552,0,4.430816798843313,35,87,0,8,6.444168607354247
14158.61364,83235,4.2626798770413155,16,33,0,2,5.820082930352362
8487.238032,0,4.31748811353631,7,93,0,2,6.058318196423255
6285.476868,32390,4.394449154672439,20,36,0,8,4.526320931699002
11473.48149,66538,4.564348191467836,14,64,0,2,5.764704501655094
2310.882998,0,4.174387269895637,12,24,0,1,6.135131896920395
23594.6802,76358,4.204692619390966,25,3,0,2,4.471199634090107
2514.59196,43860,4.189654742026425,15,58,0,1,5.057041119575337
5380.898636,55350,4.219507705176107,0,13,0,9,5.776413165691109
4770.550911,12964,4.189654742026425,2,37,0,4,5.896534293872417
6756.651404,33288,4.465908118654584,1,27,2,9,5.406526648614911
5936.011773,0,4.442651256490317,31,25,0,3,6.888744800473245
3570.760509,56168,4.48863636973214,13,20,0,1,6.422720698456967
6019.960469,0,4.532599493153256,3,28,0,4,6.497378126512952
5426.863953,23105,4.248495242049359,15,21,0,3,5.8057371971791945
2730.313804,36218,4.23410650459726,6,83,0,1,4.985332309933717
4982.681374,52275,4.143134726391533,6,88,0,5,5.927567907920108
8769.266756,49665,4.31748811353631,5,51,0,2,5.875492370855561
4220.613534,32471,4.709530201312334,0,87,0,1,6.270988431858299
11537.50507,0,4.465908118654584,12,89,1,2,6.430042006666349
5887.182043,62773,4.30406509320417,19,57,0,9,4.402677639740947
4700.583771,76694,4.770684624465665,34,23,0,1,6.332568896055757
10963.95723,55687,5.6240175061873385,33,91,0,1,7.189771329807291
2523.171245,0,4.2626798770413155,20,81,0,1,6.22455842927536
3757.804716,36633,4.574710978503383,20,61,1,1,6.135131896920395
12941.73353,77060,4.672828834461906,23,90,0,2,6.1518091470886676
3764.465074,92600,4.553876891600541,9,48,0,1,6.737486218180744
6889.557028,0,4.204692619390966,2,75,0,2,6.165837934052762
3623.454198,0,4.718498871295094,6,24,2,1,7.067261168329943
7582.113842,64801,4.174387269895637,23,19,0,2,5.596463754077095
8277.74558,45257,4.6443908991413725,33,90,0,4,6.2053655170552595
2576.455597,26854,4.204692619390966,31,70,0,1,6.165837934052762
8205.387936,85840,4.634728988229636,14,79,2,4,4.939657489646937
19582.46887,26463,4.290459441148391,28,93,0,2,5.848171377281505
6481.526576,30689,4.406719247264253,23,51,0,5,6.148998112804847
2599.310879,29590,4.204692619390966,17,18,0,1,6.149543008805103
9830.337629,25965,5.537334267018537,15,59,0,1,7.102828519701255
10442.65139,17269,4.941642422609304,3,31,0,5,6.504587529922656
36057.53702,90330,4.927253685157205,0,86,3,2,5.263132054998253
8470.036773,0,4.736198448394496,34,5,0,8,6.431289034350619
8278.786492,0,4.709530201312334,20,66,0,7,6.911530696117402
4788.932598,0,4.219507705176107,2,49,1,3,5.776413165691109
3087.999917,18558,4.394449154672439,17,23,0,1,5.953243334287785
4443.736209,46384,4.736198448394496,33,93,0,1,5.532498079682798
7984.086473,0,4.290459441148391,1,77,0,2,6.765279225888425
7180.971028,42303,5.198497031265826,24,66,0,1,7.099961940904749
15656.03434,71731,4.875197323201151,12,50,0,2,6.398009848264181
5780.182197,51066,4.31748811353631,23,0,0,8,6.670757845524788
20714.94043,0,5.318119993844216,20,66,0,2,7.615162520844333
5337.352409,0,4.465908118654584,19,93,3,5,6.430042006666349
5050.826183,0,4.248495242049359,16,45,0,6,4.302063726941245
5116.624022,26173,4.23410650459726,2,10,1,9,6.1110674169722605
7268.736958,24445,4.1588830833596715,18,15,0,2,5.715052066914432
2616.613903,72302,4.204692619390966,6,27,0,1,5.761422254102616
3738.436222,27208,4.634728988229636,10,65,0,1,6.195629131824389
2725.356404,36650,4.248495242049359,2,70,1,1,4.053580378530768
5453.861203,30855,4.23410650459726,7,15,0,7,5.560915688237383
6846.150323,0,4.564348191467836,13,20,0,5,6.124683390894205
6172.914199,99960,4.343805421853684,19,83,0,4,5.9020867359567655
10346.32454,0,4.59511985013459,1,15,0,2,6.155706990502031
6997.008618,55873,4.48863636973214,30,19,0,6,5.704968714129203
4196.257691,18052,4.718498871295094,5,71,0,1,6.551320163425136
7858.109763,28937,4.653960350157523,28,23,2,6,4.778784393606984
6064.343994,0,4.465908118654584,34,80,0,5,6.303059063873602
17497.52201,0,4.30406509320417,9,94,0,2,5.861925175752996
8970.647312,12829,4.77912349311153,33,1,0,9,5.796760944196391
5923.117229,92163,4.30406509320417,3,79,0,6,4.213143999685639
35850.59935,17588,5.262690188904886,24,92,0,2,7.232299516166484
4331.460674,82302,4.672828834461906,11,92,0,1,6.583655617803631
13309.33517,0,4.852030263919617,19,40,0,2,6.414442080300778
4528.50489,70340,4.736198448394496,5,56,0,1,6.297845696992248
2791.906514,0,4.31748811353631,35,59,0,1,6.280021236970423
8092.87696,50825,4.634728988229636,3,46,0,3,5.9151630567204325
7996.00748,93459,4.605170185988092,9,85,0,5,6.48679066674892
5129.738992,86148,4.189654742026425,19,51,2,4,5.746203190540153
5697.175238,27048,4.290459441148391,5,85,0,4,5.848171377281505
9217.130629,73259,4.7535901911063645,7,31,0,4,6.513738364518876
10208.92761,35482,4.867534450455582,21,59,0,3,6.430042006666349
4170.687348,29462,4.68213122712422,28,23,1,1,6.243389899847644
4505.405812,67801,4.7535901911063645,12,45,1,1,3.211266587914976
3107.568648,0,4.553876891600541,34,59,4,1,6.114124559843869
5528.664986,16042,4.30406509320417,33,58,0,9,5.861925175752996
5045.866663,28056,4.174387269895637,32,41,1,8,5.730748922886015
2962.722482,16495,4.454347296253507,25,75,3,1,6.013715156042802
8665.956372,41163,4.6913478822291435,11,66,0,3,5.45070437630888
11413.44115,0,5.087596335232384,3,71,1,9,6.651313442266413
15488.43196,33799,4.700480365792417,28,52,3,2,6.501260003433658
6048.574243,0,4.127134385045092,17,71,3,2,5.682899263739777
5934.741492,87747,4.997212273764115,3,87,1,1,3.860562096994146
3543.232138,35695,4.51085950651685,2,7,0,1,6.07073772800249
3490.028304,90985,4.477336814478207,33,39,0,1,4.370525107462486
3683.099864,0,4.624972813284271,19,16,0,1,6.337651153223748
5989.773931,66839,5.043425116919247,33,24,0,1,6.606920419952056
12500.84302,0,5.111987788356544,16,43,0,3,6.675823221634848
8609.158215,79090,4.68213122712422,2,74,0,3,5.6700213751856126
2497.45507,24825,4.174387269895637,34,44,0,1,5.055854601449505
7019.177186,26806,4.1588830833596715,32,19,0,2,5.715052066914432
5387.926265,56835,4.219507705176107,25,16,0,3,5.791638959719163
6165.557517,0,4.48863636973214,12,54,0,6,6.484110945547465
2730.20294,46135,4.248495242049359,12,68,0,1,4.653346838188012
5162.116944,0,4.30406509320417,21,87,0,4,6.697691242908949
7937.064822,22862,4.219507705176107,9,40,0,2,5.776413165691109
8608.157233,21450,4.709530201312334,8,80,2,3,6.270988431858299
2632.545795,95854,4.189654742026425,16,78,0,1,5.746203190540153
7785.004214,44897,4.605170185988092,22,46,1,7,6.365998360370716
8255.76385,54040,4.6443908991413725,14,88,0,4,4.110662792718971
4980.825042,53265,4.143134726391533,12,27,0,3,5.476484781831678
7457.237794,0,5.293304824724492,18,55,1,1,7.36434079730091
12302.76244,43817,4.143134726391533,25,12,1,2,5.507149484088807
6862.508337,54780,4.48863636973214,22,72,3,5,4.9145739989420765
9048.983447,0,4.787491742782046,9,8,0,3,6.34948858061601
5548.031892,67798,4.248495242049359,1,78,0,9,5.8057371971791945
8312.681598,21442,4.77912349311153,32,84,0,3,6.341064522374751
2389.980951,27615,4.143134726391533,19,18,1,1,5.69910488510509
4458.113369,17622,4.189654742026425,1,36,1,3,5.746203190540153
5295.741716,50200,4.912654885736052,23,98,0,1,6.458437742348423
3839.606117,0,4.727387818712341,3,51,2,1,6.288973180377498
3731.504584,0,4.574710978503383,31,34,0,1,6.135131896920395
2778.903705,73570,4.2626798770413155,0,46,1,1,4.342975155199773
4016.541995,0,4.718498871295094,4,85,0,1,6.684861696423135
8236.917193,0,4.672828834461906,11,15,0,6,6.403670408538215
2491.317024,36631,4.143134726391533,30,77,0,1,4.227284796813807
2908.875917,35895,4.30406509320417,11,51,0,1,5.749142177388363
4282.947971,40864,4.700480365792417,16,70,1,1,5.123593357159891
8341.623748,0,4.77912349311153,15,77,0,4,6.341064522374751
5090.781344,93018,4.1588830833596715,5,90,0,3,4.9154611943659505
7366.1883,70014,4.143134726391533,6,4,0,2,2.9308178951242496
2436.875126,48875,4.127134385045092,20,9,0,1,1.0432288867972175
8852.688689,67969,4.31748811353631,11,14,0,2,5.292178607865721
23875.47675,0,4.6913478822291435,8,55,0,2,6.4185317442089085
5600.496541,68665,4.248495242049359,33,67,0,7,5.8057371971791945
4636.54647,26802,4.204692619390966,7,43,1,5,5.761422254102616
7573.345057,0,4.709530201312334,6,37,0,6,7.085094573226119
14696.63549,45345,4.836281906951478,0,73,0,2,6.398594934535208
12298.6863,17101,4.736198448394496,1,88,0,2,6.297845696992248
7724.840065,32051,5.267858159063328,4,40,1,1,6.83238497195736
5946.670679,81139,4.31748811353631,22,69,0,3,5.975427640576914
8000.545061,63834,4.61512051684126,23,19,1,3,5.376326358391962
6457.560953,37548,4.406719247264253,12,9,0,3,5.0851158663497475
7281.44014,0,4.248495242049359,28,28,3,2,5.921050207778428
2592.437797,72421,4.189654742026425,8,23,0,1,5.746203190540153
4678.423394,83102,4.762173934797756,15,35,0,1,6.097333331325457
13869.92705,28432,4.77912349311153,1,59,0,2,6.418855159965584
8717.777831,83707,4.6913478822291435,2,72,0,7,5.674667813036274
5233.986808,63259,4.189654742026425,25,14,0,7,5.7614075812448124
4764.189722,0,4.219507705176107,18,73,0,8,6.007652652333619
2472.469209,63860,4.143134726391533,26,81,0,1,5.3451925840912615
5608.316348,67176,4.290459441148391,20,90,0,9,5.848171377281505
5505.057003,86132,4.23410650459726,30,10,0,3,5.71187419818022
2606.208503,28519,4.204692619390966,1,56,0,1,6.125718117961521
10481.94383,39102,4.48863636973214,11,98,0,2,5.032648300233639
3256.766388,0,4.499809670330265,17,56,0,1,6.200012839935947
30475.78048,97298,4.859812404361672,16,38,0,2,3.902324910560807
6364.902164,41986,4.442651256490317,25,31,2,5,6.066977895008424
9468.509337,0,4.48863636973214,6,47,0,2,6.452994879149095
5631.451866,17291,4.30406509320417,3,25,0,5,5.861925175752996
7780.999262,0,4.31748811353631,0,52,0,2,5.511366633568279
9816.528302,37256,4.143134726391533,15,7,0,2,4.867301569494763
7519.133631,96306,4.564348191467836,12,17,1,6,5.227655351029199
10179.71704,14290,5.605802066295998,20,40,0,1,7.171503201138287
2772.839235,37038,4.276666119016055,6,97,1,1,2.3096902911840926
4037.501846,90760,4.6443908991413725,5,7,2,1,4.901380650599396
21435.87782,20668,5.241747015059643,34,54,3,2,6.806165423220504
2676.867914,54480,4.219507705176107,19,91,0,1,5.776413165691109
2523.959554,16244,4.23410650459726,4,85,0,1,6.436508664750535
6988.401604,22436,4.499809670330265,24,21,0,3,6.059590376155582
2695.963857,25544,4.23410650459726,18,30,0,1,5.791182664937034
2673.319593,28728,4.219507705176107,8,10,0,1,5.776413165691109
12157.32992,57449,4.6443908991413725,6,28,0,2,6.2053655170552595
2957.764017,83318,4.30406509320417,21,42,0,1,5.358174338502579
7433.820995,55561,4.1588830833596715,2,79,0,2,5.4331632055343055
3099.538005,0,4.634728988229636,18,32,5,1,6.761298375837675
8415.684559,55308,4.68213122712422,17,74,0,6,6.243389899847644
26843.12452,36068,4.584967478670572,0,10,0,2,4.739419264764287
13057.17071,48804,4.727387818712341,1,4,1,2,6.288973180377498
9599.950239,0,4.882801922586371,6,52,0,6,6.850338008112186
8535.108918,55790,4.718498871295094,4,40,0,9,4.77636946897192
8293.481886,70258,4.248495242049359,20,65,0,2,5.421180582873739
6846.150323,0,4.564348191467836,13,20,0,5,6.124683390894205
6636.859781,47274,4.430816798843313,32,26,1,5,5.211847106764444
5802.83547,0,4.3694478524670215,27,10,0,8,6.47042118609946
5077.320916,0,4.30406509320417,26,84,0,3,6.266441247062209
12427.39371,15818,4.68213122712422,24,99,0,2,5.813792612050043
10990.59477,44552,4.927253685157205,7,42,0,3,5.743335126301549
3435.25008,64348,4.465908118654584,25,18,0,1,5.363130732724749
6624.61183,0,4.143134726391533,27,53,0,2,5.69910488510509
5757.442258,88997,4.290459441148391,9,71,0,3,5.165023465720105
2691.568951,77411,4.219507705176107,30,63,0,1,5.556443655778716
2886.451602,10312,4.3694478524670215,10,63,0,1,6.188835945187447
5341.438779,0,4.290459441148391,4,11,1,7,5.848171377281505
4160.018087,96263,4.6443908991413725,5,5,0,1,1.073194988555155
2846.24535,28919,4.290459441148391,18,11,0,1,6.252674299228648
4770.256564,0,4.23410650459726,2,28,1,4,5.791182664937034
5059.616223,41869,4.174387269895637,5,52,0,6,5.572617992972372
9095.744565,0,4.859812404361672,5,76,0,8,6.82719577112372
2688.863963,32808,4.23410650459726,1,88,1,1,6.2965486803002975
8277.637562,79780,4.23410650459726,11,58,0,2,5.791182664937034
9057.935331,91025,4.727387818712341,26,37,0,9,5.795092753390246
3801.750407,33043,4.564348191467836,15,90,0,1,6.124683390894205
9339.341599,69442,4.77912349311153,26,6,3,3,7.144067976783917
2520.12318,0,4.2626798770413155,18,47,0,1,4.1595578088062535
4984.095342,0,4.2626798770413155,25,48,0,9,5.820082930352362
2595.747991,47234,4.189654742026425,11,34,0,1,2.811290250158961
7437.693335,86863,4.532599493153256,27,26,0,3,6.092666427616949
14536.78759,25805,4.204692619390966,25,0,2,2,5.931889928064396
5913.305869,43676,4.343805421853684,19,7,0,3,5.9020867359567655
2771.663013,59855,4.31748811353631,30,82,4,1,5.875492370855561
29194.36639,35296,4.844187086458591,19,11,0,2,6.117252947488993
9880.38582,36576,4.836281906951478,11,73,1,3,4.740139112365679
15114.40241,28513,4.61512051684126,4,22,1,2,6.175867270105761
5759.91084,85448,4.290459441148391,16,76,0,3,2.835241286390453
8495.164213,23791,4.709530201312334,11,71,3,7,6.423688878861569
4381.184212,20597,4.727387818712341,31,46,0,1,6.423662950051078
6997.827397,56940,4.477336814478207,11,10,0,9,6.241566337663088
11430.58845,93210,4.276666119016055,35,62,0,2,4.324449625882348
7482.486135,48992,4.553876891600541,30,0,1,7,6.056954832361859
8596.916624,53736,4.276666119016055,2,20,0,2,5.137489858730946
7854.960831,25378,4.204692619390966,22,32,1,2,6.0413592034822265
2582.408525,76731,4.174387269895637,2,68,0,1,5.310517664326201
2275.363967,0,4.174387269895637,11,85,0,1,6.497819964372098
4118.588554,69379,4.6443908991413725,14,79,0,1,6.2053655170552595
12157.32992,57449,4.6443908991413725,6,28,0,2,6.2053655170552595
5152.819636,0,4.23410650459726,7,31,0,7,5.791182664937034
6512.976472,0,4.543294782270004,30,70,0,6,6.508172834032128
27789.69235,33806,4.499809670330265,32,59,0,2,5.983255232705746
4191.966092,77048,4.6443908991413725,20,41,0,1,4.957230755055453
10928.40709,74965,4.51085950651685,20,93,0,2,4.086943105560779
7615.381271,34095,4.1588830833596715,5,99,0,2,5.715052066914432
2004.350666,0,4.204692619390966,16,35,4,1,5.761422254102616
2434.681155,96045,4.127134385045092,24,35,0,1,2.259987669164831
14195.36028,86355,4.77912349311153,27,86,0,2,5.657453933704734
9427.684903,27824,4.77912349311153,32,9,0,8,6.341064522374751
11982.42085,42995,4.624972813284271,10,22,0,2,6.01982922890442
3102.789546,21235,4.382026634673881,18,56,0,1,5.502202050701724
4222.631209,74585,4.672828834461906,1,49,0,1,5.391798898121144
4023.814439,41833,4.6443908991413725,28,43,0,1,6.4689816233365764
5297.151805,23908,4.2626798770413155,18,57,0,4,5.820082930352362
21423.63723,0,4.189654742026425,9,31,0,2,5.746203190540153
4416.206243,61953,4.736198448394496,5,63,0,1,6.210695046410501
4639.035171,0,4.962844630259907,5,87,0,1,6.930885696370991
4863.544585,0,4.927253685157205,25,45,0,1,6.490116369942264
25830.90982,73760,4.68213122712422,16,3,1,2,5.443481092982151
2974.314896,23333,4.31748811353631,8,43,0,1,1.890510842540612
2064.458781,0,4.127134385045092,6,30,0,1,5.682899263739777
10064.60828,20440,4.859812404361672,11,54,2,9,6.422272462887942
